SG_PARTIDO,NM_PARTIDO,DS_CARGO,SG_UF,txGenFeminino,totalGenFeminino,txCorRacaPreta,totalCorRacaPreta,txCorRacaPretaParda,totalCorRacaPretaParda,txCorRacaNaoBranca,totalCorRacaNaoBranca,totalBens,avgBens,avgBensNotZero,txEstadoCivilCasado,txEstadoCivilSolteiro,txEstadoCivilSeparadoDivorciado,avgIdade,totalCandidaturas
UNIÃO,UNIÃO BRASIL,GERAL,SP,0.335385156524798,1907,0.0861765740415055,490,0.331691874780162,1886,0.339957791065776,1933,1251920883.39,220176.025921562,347369.833990011,0.567182553640521,0.28526204713331,0.0109039746746395,48.1987337319733,5686
UNIÃO,UNIÃO BRASIL,GERAL,TO,0.346553352219075,367,0.135033050047214,143,0.846081208687441,896,0.853635505193579,904,371998437.19,351273.311794145,469102.695069357,0.513692162417375,0.401322001888574,0.000944287063267233,45.5561850802644,1059
UP,UNIDADE POPULAR,GERAL,AL,0.833333333333333,5,0.166666666666667,1,0.333333333333333,2,0.5,3,179042.6,29840.4333333333,59680.8666666667,0.0,0.833333333333333,0.0,53.5,6
UP,UNIDADE POPULAR,GERAL,BA,0.666666666666667,4,0.5,3,0.833333333333333,5,0.833333333333333,5,105000,17500.0,35000.0,0.0,1.0,0.0,28.0,6
UP,UNIDADE POPULAR,GERAL,CE,0.5,2,0.25,1,0.25,1,0.25,1,27803.69,6950.9225,27803.69,0.25,0.75,0.0,36.75,4
UP,UNIDADE POPULAR,GERAL,GO,0.5,2,0.0,0,0.25,1,0.25,1,2222704.82,555676.205,1111352.41,0.0,0.5,0.0,44.0,4
UP,UNIDADE POPULAR,GERAL,MG,0.416666666666667,5,0.416666666666667,5,0.416666666666667,5,0.416666666666667,5,574976.99,47914.7491666667,57497.699,0.25,0.75,0.0,35.8333333333333,12
UP,UNIDADE POPULAR,GERAL,PA,0.75,3,0.75,3,0.75,3,0.75,3,0,0.0,0,0.0,1.0,0.0,38.75,4
UP,UNIDADE POPULAR,GERAL,PB,0.5,8,0.1875,3,0.625,10,0.625,10,551690.21,34480.638125,78812.8871428571,0.25,0.6875,0.0,37.3125,16
UP,UNIDADE POPULAR,GERAL,PE,0.5,8,0.375,6,0.875,14,0.875,14,63702,3981.375,21234.0,0.1875,0.8125,0.0,38.5625,16
UP,UNIDADE POPULAR,GERAL,PI,0.5,2,1.0,4,1.0,4,1.0,4,1812.62,453.155,453.155,0.0,1.0,0.0,27.5,4
UP,UNIDADE POPULAR,GERAL,RJ,0.5,6,0.25,3,0.333333333333333,4,0.333333333333333,4,28600,2383.33333333333,28600.0,0.0,1.0,0.0,29.9166666666667,12
UP,UNIDADE POPULAR,GERAL,RN,0.4,2,0.2,1,0.6,3,0.6,3,109405.48,21881.096,54702.74,0.2,0.8,0.0,29.8,5
UP,UNIDADE POPULAR,GERAL,RS,0.5,2,0.0,0,0.0,0,0.0,0,106000,26500.0,26500.0,0.0,1.0,0.0,35.25,4
UP,UNIDADE POPULAR,GERAL,SC,0.5,1,0.5,1,0.5,1,0.5,1,0,0.0,0,0.0,1.0,0.0,24.0,2
UP,UNIDADE POPULAR,GERAL,SE,0.5,1,0.0,0,0.5,1,0.5,1,56000,28000.0,56000.0,0.0,1.0,0.0,39.5,2
UP,UNIDADE POPULAR,GERAL,SP,0.538461538461538,7,0.384615384615385,5,0.538461538461538,7,0.538461538461538,7,1333073.63,102544.125384615,222178.938333333,0.0769230769230769,0.923076923076923,0.0,36.0,13
AGIR,AGIR,PREFEITO,BR,0.126436781609195,11,0.114942528735632,10,0.505747126436782,44,0.505747126436782,44,1452033323.89,16690038.2056322,22688020.6857813,0.67816091954023,0.149425287356322,0.0114942528735632,50.9655172413793,87
AGIR,AGIR,VEREADOR,BR,0.345110231769361,2442,0.140192198982476,992,0.601469756924816,4256,0.616026003391747,4359,1015227821.9,143474.819375353,271741.922240364,0.476116449971735,0.394007914075749,0.00678349349915206,47.1611079706049,7076
AGIR,AGIR,VICE-PREFEITO,BR,0.300653594771242,46,0.0849673202614379,13,0.483660130718954,74,0.490196078431373,75,84950347.44,555231.029019608,816830.263846154,0.61437908496732,0.241830065359477,0.0,49.8954248366013,153
AVANTE,AVANTE,PREFEITO,BR,0.111111111111111,43,0.0594315245478036,23,0.501291989664083,194,0.511627906976744,198,488061541.26,1261140.93348837,1402475.69327586,0.640826873385013,0.20671834625323,0.0103359173126615,50.7054263565892,387
AVANTE,AVANTE,VEREADOR,BR,0.344488694758479,5363,0.13495632065776,2101,0.610226104830421,9500,0.628275950668037,9781,2117426502.63,136011.465996274,232760.964779598,0.47327852004111,0.405704008221994,0.00661613566289825,46.6869218910586,15568
AVANTE,AVANTE,VICE-PREFEITO,BR,0.224824355971897,96,0.0608899297423888,26,0.524590163934426,224,0.540983606557377,231,818356744.53,1916526.33379391,2385879.72166181,0.634660421545667,0.24824355971897,0.00234192037470726,49.6768149882904,427
CIDADANIA,CIDADANIA,PREFEITO,BR,0.119266055045872,13,0.0275229357798165,3,0.394495412844037,43,0.403669724770642,44,97608113.53,895487.280091743,996001.158469388,0.63302752293578,0.192660550458716,0.0275229357798165,51.8073394495413,109
CIDADANIA,CIDADANIA,VEREADOR,BR,0.373649650497776,1764,0.128786274094472,608,0.533573395467062,2519,0.553060792205041,2611,689667953.86,146085.141677611,249157.497781792,0.481677610675704,0.384452446515569,0.0114382546070748,47.3444185553908,4721
CIDADANIA,CIDADANIA,VICE-PREFEITO,BR,0.217741935483871,27,0.0645161290322581,8,0.459677419354839,57,0.475806451612903,59,58134593.23,468827.364758065,611943.086631579,0.774193548387097,0.161290322580645,0.00806451612903226,51.0483870967742,124
DC,DEMOCRACIA CRISTÃ,PREFEITO,BR,0.099009900990099,10,0.108910891089109,11,0.435643564356436,44,0.435643564356436,44,91168241.0,902655.851485149,1199582.11842105,0.663366336633663,0.158415841584158,0.0,52.049504950495,101
DC,DEMOCRACIA CRISTÃ,VEREADOR,BR,0.344645218157779,2346,0.13383281915675,911,0.583957690612605,3975,0.601733509622447,4096,1201399116.23,176494.654947848,340822.444034043,0.497282209490231,0.371823123255472,0.00705156456588806,47.4338181283972,6807
DC,DEMOCRACIA CRISTÃ,VICE-PREFEITO,BR,0.202614379084967,31,0.0784313725490196,12,0.450980392156863,69,0.470588235294118,72,98123838.69,641332.279019608,883998.546756757,0.673202614379085,0.222222222222222,0.0130718954248366,49.6666666666667,153
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PREFEITO,BR,0.153806047966632,295,0.0245046923879041,47,0.340458811261731,653,0.349322210636079,670,2651094031.16,1382217.95159541,1481058.11796648,0.68873826903024,0.200208550573514,0.00417101147028154,51.6027111574557,1918
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,VEREADOR,BR,0.348915972411065,14114,0.09970087266075,4033,0.504783565301229,20419,0.520209636350152,21043,9375784124.76,231781.269307557,346084.829388358,0.511730241526785,0.3651331240266,0.00857827989419297,47.4312130726064,40451
MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,VICE-PREFEITO,BR,0.198019801980198,340,0.0425160163075131,73,0.363424577751893,624,0.376237623762376,646,24449486597525.7,14239654395.7634,16387055360.2713,0.695981362842167,0.203843913803145,0.0069889341875364,51.2516016307513,1717
MOBILIZA,MOBILIZAÇÃO NACIONAL,PREFEITO,BR,0.0884353741496599,13,0.054421768707483,8,0.428571428571429,63,0.442176870748299,65,130836815.53,890046.36414966,1081295.9961157,0.605442176870748,0.231292517006803,0.0,53.5510204081633,147
MOBILIZA,MOBILIZAÇÃO NACIONAL,VEREADOR,BR,0.341393114491593,2132,0.144435548438751,902,0.605444355484387,3781,0.619855884707766,3871,760208139.85,121730.68692554,227063.362559737,0.476861489191353,0.396477181745396,0.00736589271417134,46.5713370696557,6245
MOBILIZA,MOBILIZAÇÃO NACIONAL,VICE-PREFEITO,BR,0.244186046511628,42,0.127906976744186,22,0.558139534883721,96,0.581395348837209,100,71233632.3,414149.025,579135.221951219,0.616279069767442,0.290697674418605,0.0,50.406976744186,172
NOVO,PARTIDO NOVO,PREFEITO,BR,0.158536585365854,39,0.00813008130081301,2,0.264227642276423,65,0.264227642276423,65,471626571.35,1917181.18434959,2086843.23606195,0.691056910569106,0.182926829268293,0.0121951219512195,48.1178861788618,246
NOVO,PARTIDO NOVO,VEREADOR,BR,0.348292125196513,2437,0.0880377304559097,616,0.451479205373732,3159,0.463198513648707,3241,1717159232.2,245413.639016721,402145.019250585,0.508503644419037,0.332999857081606,0.012862655423753,46.1049021009004,6997
NOVO,PARTIDO NOVO,VICE-PREFEITO,BR,0.302816901408451,86,0.0598591549295775,17,0.341549295774648,97,0.348591549295775,99,360532668.82,1269481.22823944,1609520.84294643,0.676056338028169,0.183098591549296,0.00704225352112676,49.2147887323944,284
PC do B,PARTIDO COMUNISTA DO BRASIL,PREFEITO,BR,0.133333333333333,8,0.05,3,0.616666666666667,37,0.633333333333333,38,29682197.09,494703.284833333,560041.454528302,0.5,0.4,0.0166666666666667,49.3666666666667,60
PC do B,PARTIDO COMUNISTA DO BRASIL,VEREADOR,BR,0.415410385259631,1240,0.21608040201005,645,0.727303182579565,2171,0.747738693467337,2232,633895033.37,212360.14518258,364726.716196778,0.401005025125628,0.495142378559464,0.00536013400335008,46.7450586264657,2985
PC do B,PARTIDO COMUNISTA DO BRASIL,VICE-PREFEITO,BR,0.31,31,0.14,14,0.55,55,0.55,55,64061990.31,640619.9031,842920.925131579,0.53,0.3,0.0,51.46,100
PCB,PARTIDO COMUNISTA BRASILEIRO,PREFEITO,BR,0.0,0,0.222222222222222,2,0.555555555555556,5,0.555555555555556,5,1368104.17,152011.574444444,228017.361666667,0.111111111111111,0.555555555555556,0.111111111111111,44.5555555555556,9
PCB,PARTIDO COMUNISTA BRASILEIRO,VEREADOR,BR,0.470588235294118,8,0.294117647058824,5,0.352941176470588,6,0.411764705882353,7,5045708.85,296806.402941176,420475.7375,0.176470588235294,0.705882352941177,0.0,49.7058823529412,17
PCB,PARTIDO COMUNISTA BRASILEIRO,VICE-PREFEITO,BR,0.333333333333333,3,0.555555555555556,5,0.777777777777778,7,0.777777777777778,7,596341,66260.1111111111,99390.1666666667,0.222222222222222,0.666666666666667,0.0,45.2222222222222,9
PCO,PARTIDO DA CAUSA OPERÁRIA,PREFEITO,BR,0.19047619047619,8,0.30952380952381,13,0.571428571428571,24,0.642857142857143,27,2583578.4,61513.7714285714,198736.8,0.166666666666667,0.69047619047619,0.0,47.4285714285714,42
PCO,PARTIDO DA CAUSA OPERÁRIA,VEREADOR,BR,0.431818181818182,38,0.170454545454545,15,0.488636363636364,43,0.625,55,6964222.63,79138.8935227273,302792.28826087,0.193181818181818,0.693181818181818,0.0,45.8295454545455,88
PCO,PARTIDO DA CAUSA OPERÁRIA,VICE-PREFEITO,BR,0.333333333333333,14,0.214285714285714,9,0.404761904761905,17,0.476190476190476,20,1789413.91,42605.0930952381,255630.558571429,0.142857142857143,0.761904761904762,0.0,43.1428571428571,42
PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,PREFEITO,BR,0.120385232744783,75,0.0481540930979133,30,0.353130016051364,220,0.369181380417335,230,2146926617.71,3446110.14078652,3975790.0327963,0.65008025682183,0.223113964686998,0.0128410914927769,51.7913322632424,623
PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,VEREADOR,BR,0.351315912709563,7502,0.121195092254379,2588,0.542287159314414,11580,0.562798538915426,12018,4766750059.44,223225.159662827,372576.993450836,0.460382129811745,0.408167088133371,0.00950641565982954,47.1782335862134,21354
PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,VICE-PREFEITO,BR,0.259002770083103,187,0.0706371191135734,51,0.422437673130194,305,0.43213296398892,312,471517346.95,653071.11765928,820030.168434783,0.656509695290859,0.214681440443213,0.0166204986149584,51.5498614958449,722
PL,PARTIDO LIBERAL,PREFEITO,BR,0.139799331103679,209,0.0220735785953177,33,0.264214046822742,395,0.273578595317726,409,2917422307.39,1951453.0484214,2083873.07670714,0.71571906354515,0.178595317725753,0.00535117056856187,50.1872909698997,1495
PL,PARTIDO LIBERAL,VEREADOR,BR,0.346452852047194,11364,0.0800585348007683,2626,0.444742538337246,14588,0.456693393494101,14980,19852743357.58,605248.113093503,897826.671302008,0.543733422761501,0.33267278436633,0.00792658760403646,46.7243681595073,32801
PL,PARTIDO LIBERAL,VICE-PREFEITO,BR,0.219529085872576,317,0.0346260387811634,50,0.307479224376731,444,0.31994459833795,462,2041401691.07,1413713.08245845,1626614.89328287,0.715373961218837,0.17382271468144,0.00969529085872576,50.154432132964,1444
PMB,PARTIDO DA MULHER BRASILEIRA,PREFEITO,BR,0.197183098591549,14,0.112676056338028,8,0.507042253521127,36,0.52112676056338,37,62065276.46,874158.823380282,1070090.97344828,0.605633802816901,0.23943661971831,0.0,52.0985915492958,71
PMB,PARTIDO DA MULHER BRASILEIRA,VEREADOR,BR,0.350734921439432,1384,0.135833755701977,536,0.570957932083122,2253,0.603902686264572,2383,476105681.84,120655.26655854,246049.447090439,0.478205778003041,0.388748099341105,0.00836289913836797,47.6332995438419,3946
PMB,PARTIDO DA MULHER BRASILEIRA,VICE-PREFEITO,BR,0.329896907216495,32,0.134020618556701,13,0.54639175257732,53,0.556701030927835,54,34270371.31,353302.797010309,611970.91625,0.505154639175258,0.288659793814433,0.0206185567010309,49.8556701030928,97
PODE,PODEMOS,PREFEITO,BR,0.143712574850299,72,0.0359281437125748,18,0.347305389221557,174,0.355289421157685,178,608623555.55,1214817.4761477,1361573.94977629,0.658682634730539,0.215568862275449,0.00399201596806387,49.9221556886228,501
PODE,PODEMOS,VEREADOR,BR,0.348648890479599,7793,0.112204724409449,2508,0.531093414459556,11871,0.547467788117394,12237,4407803598.12,197199.516737652,325371.196209493,0.495123478883321,0.383858267716535,0.00693450250536865,46.482820329277,22352
PODE,PODEMOS,VICE-PREFEITO,BR,0.221906116642959,156,0.0512091038406828,36,0.392603129445235,276,0.406827880512091,286,332579910.43,473086.643570413,580418.691849913,0.648648648648649,0.240398293029872,0.00711237553342817,49.5846372688478,703
PP,PROGRESSISTAS,PREFEITO,BR,0.136940547762191,205,0.0227120908483634,34,0.307949231796927,461,0.315297261189045,472,1875866464.67,1253083.8107348,1352463.20452055,0.683366733466934,0.20374081496326,0.00668002672010688,50.1409485637943,1497
PP,PROGRESSISTAS,VEREADOR,BR,0.345909376108247,12680,0.0983441089014376,3605,0.495457893444635,18162,0.510625528548435,18718,6517205712.7,177788.845587473,270693.043134242,0.510461849032927,0.370215784161279,0.00802029625992307,46.8053850560602,36657
PP,PROGRESSISTAS,VICE-PREFEITO,BR,0.211511789181692,305,0.0395284327323162,57,0.372399445214979,537,0.385575589459085,556,1585668476.38,1099631.39832178,1264488.41816587,0.687239944521498,0.210124826629681,0.00901525658807212,50.6019417475728,1442
PRD,PARTIDO RENOVAÇÃO DEMOCRÁTICA,PREFEITO,BR,0.120915032679739,37,0.0392156862745098,12,0.398692810457516,122,0.408496732026144,125,355150680.78,1160623.13980392,1286777.82891304,0.663398692810457,0.183006535947712,0.0130718954248366,50.6601307189542,306
PRD,PARTIDO RENOVAÇÃO DEMOCRÁTICA,VEREADOR,BR,0.345047330322341,5577,0.114273340345233,1847,0.548536781538081,8866,0.564684773866238,9127,2864881216.83,177249.348315907,304321.352752284,0.49402957371775,0.37536348450164,0.00760997339602796,46.9748190311205,16163
PRD,PARTIDO RENOVAÇÃO DEMOCRÁTICA,VICE-PREFEITO,BR,0.206896551724138,90,0.0827586206896552,36,0.448275862068966,195,0.462068965517241,201,354119830.31,814068.575425287,986406.212562674,0.671264367816092,0.222988505747126,0.00459770114942529,49.5218390804598,435
PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,PREFEITO,BR,0.0985915492957746,7,0.0422535211267606,3,0.52112676056338,37,0.535211267605634,38,3052035597.72,42986416.8692958,54500635.6735714,0.605633802816901,0.267605633802817,0.0140845070422535,51.3943661971831,71
PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,VEREADOR,BR,0.347890088321884,1418,0.126104023552502,514,0.540726202158979,2204,0.556673209028459,2269,531655909.07,130435.698986752,241991.76561675,0.483807654563297,0.377085377821394,0.00883218842001963,47.8231108930324,4076
PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,VICE-PREFEITO,BR,0.239130434782609,22,0.0869565217391304,8,0.445652173913043,41,0.467391304347826,43,42771716.98,464909.967173913,658026.415076923,0.66304347826087,0.228260869565217,0.0108695652173913,50.3369565217391,92
PSB,PARTIDO SOCIALISTA BRASILEIRO,PREFEITO,BR,0.16,128,0.04,32,0.41125,329,0.425,340,953901343.62,1192376.679525,1335996.27957983,0.68625,0.19125,0.005,50.5025,800
PSB,PARTIDO SOCIALISTA BRASILEIRO,VEREADOR,BR,0.352012308688963,8694,0.12328933516884,3045,0.572920884282128,14150,0.590250222690096,14578,3536564776.72,143192.354713742,239604.659352981,0.486314681350717,0.396712284395498,0.00753097416794882,46.9251761276217,24698
PSB,PARTIDO SOCIALISTA BRASILEIRO,VICE-PREFEITO,BR,0.243727598566308,204,0.0657108721624851,55,0.415770609318996,348,0.427718040621266,358,837604682.62,1000722.44040621,1206923.17380403,0.655913978494624,0.229390681003584,0.00597371565113501,50.4408602150538,837
PSD,PARTIDO SOCIAL DEMOCRÁTICO,PREFEITO,BR,0.135944700460829,236,0.0293778801843318,51,0.346774193548387,602,0.355414746543779,617,2322256034.84,1337705.08919355,1424696.95388957,0.703341013824885,0.177995391705069,0.00576036866359447,50.9314516129032,1736
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,BR,0.346740871911628,12336,0.110211653596425,3921,0.528712370351632,18810,0.541136127273238,19252,8203441499.74,230582.721975996,350080.71921649,0.509683222306546,0.375017567529584,0.00727998425949349,46.7509064845265,35577
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,BR,0.219251336898396,287,0.0504201680672269,66,0.40488922841864,530,0.416348357524828,545,1006186257.46,768667.881940413,893593.479094139,0.693659281894576,0.200916730328495,0.0122230710466005,50.6837280366692,1309
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,BR,0.158707865168539,113,0.0252808988764045,18,0.323033707865169,230,0.334269662921348,238,1336778690.26,1877498.16047753,2091985.43076682,0.714887640449438,0.169943820224719,0.00421348314606742,52.001404494382,712
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,BR,0.350591352996025,7144,0.102664769102419,2092,0.503312558276488,10256,0.520439711439368,10605,3541772059.96,173812.242231928,271691.627423289,0.49595131766207,0.37444177258674,0.00996221229817932,47.4198851646464,20377
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VICE-PREFEITO,BR,0.203504043126685,151,0.0404312668463612,30,0.384097035040431,285,0.401617250673854,298,525209249.85,707829.177695418,821923.708685446,0.668463611859838,0.207547169811321,0.00808625336927224,50.9919137466307,742
PSOL,PARTIDO SOCIALISMO E LIBERDADE,PREFEITO,BR,0.252380952380952,53,0.261904761904762,55,0.576190476190476,121,0.59047619047619,124,57040212.5,271620.05952381,356501.328125,0.414285714285714,0.4,0.00952380952380952,50.4857142857143,210
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VEREADOR,BR,0.411057003723861,1435,0.284445717559439,993,0.64336866227442,2246,0.680893726725867,2377,307776143.57,88162.7452219994,189284.220707257,0.29561730163277,0.578917215697508,0.00544256659982813,46.2042394729304,3491
PSOL,PARTIDO SOCIALISMO E LIBERDADE,VICE-PREFEITO,BR,0.432314410480349,99,0.283842794759825,65,0.611353711790393,140,0.646288209606987,148,30438156.07,132917.71209607,223809.971102941,0.375545851528384,0.506550218340611,0.00436681222707424,48.296943231441,229
PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,PREFEITO,BR,0.162162162162162,6,0.378378378378378,14,0.540540540540541,20,0.567567567567568,21,8281736.25,223830.709459459,285577.112068966,0.432432432432432,0.351351351351351,0.027027027027027,51.7837837837838,37
PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,VEREADOR,BR,0.5,43,0.255813953488372,22,0.569767441860465,49,0.593023255813954,51,6160336.83,71631.8236046512,157957.354615385,0.337209302325581,0.546511627906977,0.0,47.9883720930233,86
PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,VICE-PREFEITO,BR,0.361111111111111,13,0.361111111111111,13,0.555555555555556,20,0.555555555555556,20,4015736.86,111548.246111111,236219.815294118,0.444444444444444,0.5,0.0,50.8055555555556,36
PT,PARTIDO DOS TRABALHADORES,PREFEITO,BR,0.188083273510409,262,0.0875807609475951,122,0.424982053122757,592,0.435750179468772,607,1169311240.21,839419.41149318,936197.950528423,0.618090452261307,0.244077530509691,0.00933237616654702,51.6202440775305,1393
PT,PARTIDO DOS TRABALHADORES,VEREADOR,BR,0.372385246507502,10076,0.184086037401138,4981,0.586776554069037,15877,0.606844556138665,16420,5627552253.42,207981.08705078,327621.368474122,0.439167713799985,0.433254490354054,0.00916549634119299,48.3390864069776,27058
PT,PARTIDO DOS TRABALHADORES,VICE-PREFEITO,BR,0.261689291101056,347,0.108597285067873,144,0.457013574660633,606,0.469079939668175,622,520506596.86,392538.911659125,471473.366721014,0.592760180995475,0.280542986425339,0.00904977375565611,52.4494720965309,1326
PV,PARTIDO VERDE,PREFEITO,BR,0.136842105263158,13,0.0631578947368421,6,0.357894736842105,34,0.368421052631579,35,143950034.45,1515263.52052632,1713690.88630952,0.631578947368421,0.221052631578947,0.0,52.7684210526316,95
PV,PARTIDO VERDE,VEREADOR,BR,0.393017009847807,1756,0.134512085944494,601,0.572068039391227,2556,0.589749328558639,2635,1016677319.43,227546.400946732,394826.143316505,0.454565801253357,0.409355416293644,0.00984780662488809,46.9662041181737,4468
PV,PARTIDO VERDE,VICE-PREFEITO,BR,0.328467153284672,45,0.0875912408759124,12,0.481751824817518,66,0.503649635036496,69,50370251.3,367666.067883212,493825.993137255,0.627737226277372,0.218978102189781,0.0072992700729927,51.4525547445255,137
REDE,REDE SUSTENTABILIDADE,PREFEITO,BR,0.166666666666667,17,0.137254901960784,14,0.509803921568627,52,0.558823529411765,57,93385567.83,915544.782647059,1228757.47144737,0.549019607843137,0.294117647058824,0.00980392156862745,52.0490196078431,102
REDE,REDE SUSTENTABILIDADE,VEREADOR,BR,0.365983112183353,1517,0.180699638118215,749,0.620265379975874,2571,0.655971049457177,2719,439424376.77,106013.118641737,207667.474470699,0.423401688781665,0.453799758745476,0.00627261761158022,46.8330518697226,4145
REDE,REDE SUSTENTABILIDADE,VICE-PREFEITO,BR,0.296551724137931,43,0.117241379310345,17,0.544827586206897,79,0.572413793103448,83,55240706.57,380970.390137931,581481.121789474,0.468965517241379,0.358620689655172,0.0,48.6620689655172,145
REPUBLICANOS,REPUBLICANOS,PREFEITO,BR,0.151183970856102,166,0.0473588342440801,52,0.41712204007286,458,0.422586520947177,464,1471776683.53,1340415.92306922,1486643.11467677,0.704918032786885,0.179417122040073,0.00546448087431694,49.4307832422586,1098
REPUBLICANOS,REPUBLICANOS,VEREADOR,BR,0.346801240270835,10961,0.113807504904132,3597,0.54768082009745,17310,0.564165031955958,17831,6529054778.97,206576.434188762,332267.418611196,0.52898183889135,0.354394735176865,0.00683414541542745,46.391476301968,31606
REPUBLICANOS,REPUBLICANOS,VICE-PREFEITO,BR,0.223722275795564,232,0.0520732883317261,54,0.410800385728062,426,0.423336547733848,439,1947962262.05,1878459.26909354,2283660.33065651,0.685631629701061,0.221793635486982,0.00482160077145612,49.8071359691418,1037
SOLIDARIEDADE,SOLIDARIEDADE,PREFEITO,BR,0.156794425087108,45,0.0731707317073171,21,0.480836236933798,138,0.48780487804878,140,248446528.08,865667.345226481,1005856.38898785,0.693379790940767,0.181184668989547,0.0139372822299652,50.404181184669,287
SOLIDARIEDADE,SOLIDARIEDADE,VEREADOR,BR,0.347978663672094,4958,0.137703537338574,1962,0.586187535092645,8352,0.601698483997754,8573,1751916609.38,122958.773819483,219676.063744201,0.480418304323414,0.396967995508141,0.00701852891633914,46.8134475014037,14248
